300, 0.98, 1.04, 1.8, 0.4, 0.32, 1.08, 0.869053, 0, -0.365392, 0.333521
301, 0.98, 1.04, 1.8, 0.4, 0.32, 1.32, 0.889869, 0, -0.265898, 0.370718
303, 0.98, 1.04, 1.8, 0.4, 0.56, 0.12, 0.810735, 0, -0.56366, 0.158103
304, 0.98, 1.04, 1.8, 0.4, 0.56, 0.36, 0.823715, 0, -0.53946, 0.174573
305, 0.98, 1.04, 1.8, 0.4, 0.56, 0.6, 0.840093, 0, -0.506912, 0.193088
306, 0.98, 1.04, 1.8, 0.4, 0.56, 0.84, 0.861277, 0, -0.461469, 0.212715
307, 0.98, 1.04, 1.8, 0.4, 0.56, 1.08, 0.888848, 0, -0.395358, 0.231607
308, 0.98, 1.04, 1.8, 0.4, 0.56, 1.32, 0.921326, 0, -0.297689, 0.250079
310, 0.98, 1.04, 1.8, 0.4, 0.8, 0.12, 0.813511, 0, -0.575906, 0.0808257
311, 0.98, 1.04, 1.8, 0.4, 0.8, 0.36, 0.827572, 0, -0.554166, 0.0895804
312, 0.98, 1.04, 1.8, 0.4, 0.8, 0.6, 0.845498, 0, -0.524683, 0.0992026
313, 0.98, 1.04, 1.8, 0.4, 0.8, 0.84, 0.868857, 0, -0.483105, 0.108154
314, 0.98, 1.04, 1.8, 0.4, 0.8, 1.08, 0.899701, 0, -0.42188, 0.112054
317, 0.98, 1.04, 1.8, 0.4, 1.04, 0.12, 0.814352, 0, -0.580372, 0
318, 0.98, 1.04, 1.8, 0.4, 1.04, 0.36, 0.828737, 0, -0.559638, 0
319, 0.98, 1.04, 1.8, 0.4, 1.04, 0.6, 0.847103, 0, -0.531428, 0
320, 0.98, 1.04, 1.8, 0.4, 1.04, 0.84, 0.870952, 0, -0.491368, 0
